Temperature,Humidity,DATE
33,24,19/4/2024 3:10:5
33,24,19/4/2024 3:10:15
33,24,19/4/2024 3:10:25
33,24,19/4/2024 3:10:35
33.1,24,19/4/2024 3:10:45
33,24,19/4/2024 3:10:55
33,24,19/4/2024 3:11:5
33.1,24,19/4/2024 3:11:15
33.1,24,19/4/2024 3:11:25
33,24,19/4/2024 3:11:36
33,24,19/4/2024 3:11:46
33,24,19/4/2024 3:11:56
33,24,19/4/2024 3:12:6
33,24,19/4/2024 3:12:16
33.1,24,19/4/2024 3:12:26
33,24,19/4/2024 3:12:36
33,24,19/4/2024 3:12:46
33,24,19/4/2024 3:12:56
33,24,19/4/2024 3:13:7
33,24,19/4/2024 3:13:17
33,24,19/4/2024 3:13:27
33,24,19/4/2024 3:13:37
33,24,19/4/2024 3:13:47
33,24,19/4/2024 3:13:57
33,24,19/4/2024 3:14:7
33,24,19/4/2024 3:14:17
33,24,19/4/2024 3:14:27
33,24,19/4/2024 3:14:37
33,24,19/4/2024 3:14:48
33,24,19/4/2024 3:14:58
33,24,19/4/2024 3:15:8
33,24,19/4/2024 3:15:18
33,24,19/4/2024 3:15:28
33,24,19/4/2024 3:15:38
33,24,19/4/2024 3:15:48
33,24,19/4/2024 3:15:58
33,24,19/4/2024 3:16:8
33,24,19/4/2024 3:16:18
33,24,19/4/2024 3:16:29
33,24,19/4/2024 3:16:39
33,24,19/4/2024 3:16:49
33,24,19/4/2024 3:16:59
33,24,19/4/2024 3:17:9
33,24,19/4/2024 3:17:19
33,24,19/4/2024 3:17:29
33,24,19/4/2024 3:17:39
33,24,19/4/2024 3:17:49
33,24,19/4/2024 3:18:0
33.1,24,19/4/2024 3:18:10
33.1,24,19/4/2024 3:18:20
33.1,24,19/4/2024 3:18:30
33.1,24,19/4/2024 3:18:40
33.2,24,19/4/2024 3:18:50
33.2,24,19/4/2024 3:19:0
33.2,25,19/4/2024 3:19:10
33.2,24,19/4/2024 3:19:20
33.2,24,19/4/2024 3:19:30
33.3,24,19/4/2024 3:19:41
33.3,24,19/4/2024 3:19:51
33.3,24,19/4/2024 3:20:1
33.3,24,19/4/2024 3:20:11
33.3,24,19/4/2024 3:20:21
33.3,24,19/4/2024 3:20:31
33.3,24,19/4/2024 3:20:41
33.3,24,19/4/2024 3:20:51
33.2,24,19/4/2024 3:21:1
33.3,24,19/4/2024 3:21:11
33.3,24,19/4/2024 3:21:22
33.2,24,19/4/2024 3:21:32
33.3,24,19/4/2024 3:21:42
33.2,24,19/4/2024 3:21:52
33.3,24,19/4/2024 3:22:2
33.3,24,19/4/2024 3:22:12
33.3,24,19/4/2024 3:22:22
33.3,23,19/4/2024 3:22:32
33.3,24,19/4/2024 3:22:42
33.3,24,19/4/2024 3:22:52
33.3,24,19/4/2024 3:23:3
33.3,24,19/4/2024 3:23:13
33.3,24,19/4/2024 3:23:23
33.3,23,19/4/2024 3:23:33
33.3,23,19/4/2024 3:23:43
33.3,23,19/4/2024 3:23:53
33.3,24,19/4/2024 3:24:3
33.2,24,19/4/2024 3:24:13
33.2,24,19/4/2024 3:24:23
33.2,24,19/4/2024 3:24:33
33.2,24,19/4/2024 3:24:44
33.2,24,19/4/2024 3:24:54
33.2,24,19/4/2024 3:25:4
33.1,24,19/4/2024 3:25:14
33.1,24,19/4/2024 3:25:24
33.1,24,19/4/2024 3:25:34
33.1,24,19/4/2024 3:25:44
33.1,24,19/4/2024 3:25:54
33,24,19/4/2024 3:26:4
33,24,19/4/2024 3:26:14
33,24,19/4/2024 3:26:25
33.1,24,19/4/2024 3:26:35
33,24,19/4/2024 3:26:45
33,24,19/4/2024 3:26:55
33,24,19/4/2024 3:27:5
33,24,19/4/2024 3:27:15
33,24,19/4/2024 3:27:25
33,24,19/4/2024 3:27:35
33,24,19/4/2024 3:27:45
33,24,19/4/2024 3:27:56
33,24,19/4/2024 3:28:6
33,24,19/4/2024 3:28:16
33,24,19/4/2024 3:28:26
33,24,19/4/2024 3:28:36
33,24,19/4/2024 3:28:46
33,24,19/4/2024 3:28:56
33,24,19/4/2024 3:29:6
33,24,19/4/2024 3:29:16
33,24,19/4/2024 3:29:26
33,24,19/4/2024 3:29:37
33,24,19/4/2024 3:29:47
33,24,19/4/2024 3:29:57
33,24,19/4/2024 3:30:7
33,24,19/4/2024 3:30:17
32.9,23,19/4/2024 3:30:27
33,24,19/4/2024 3:30:37
33,23,19/4/2024 3:30:47
33,23,19/4/2024 3:30:57
33,24,19/4/2024 3:31:7
33,23,19/4/2024 3:31:18
33,23,19/4/2024 3:31:28
33,23,19/4/2024 3:31:38
33,23,19/4/2024 3:31:48
33,23,19/4/2024 3:31:58
33,24,19/4/2024 3:32:8
33,24,19/4/2024 3:32:18
33,24,19/4/2024 3:32:28
33,24,19/4/2024 3:32:38
33,24,19/4/2024 3:32:49
33,24,19/4/2024 3:32:59
33,24,19/4/2024 3:33:9
33,24,19/4/2024 3:33:19
33,24,19/4/2024 3:33:29
33,24,19/4/2024 3:33:39
32.9,23,19/4/2024 3:33:49
33,23,19/4/2024 3:33:59
33,23,19/4/2024 3:34:9
33,24,19/4/2024 3:34:19
33,24,19/4/2024 3:34:30
33,23,19/4/2024 3:34:40
33,23,19/4/2024 3:34:50
33,24,19/4/2024 3:35:0
33,24,19/4/2024 3:35:10
32.9,23,19/4/2024 3:35:20
33,24,19/4/2024 3:35:30
33,24,19/4/2024 3:35:40
33,24,19/4/2024 3:35:50
33,24,19/4/2024 3:36:0
33,24,19/4/2024 3:36:11
33,24,19/4/2024 3:36:21
33,24,19/4/2024 3:36:31
33,24,19/4/2024 3:36:41
33,24,19/4/2024 3:36:51
33,24,19/4/2024 3:37:1
33,24,19/4/2024 3:37:11
33,24,19/4/2024 3:37:21
33,24,19/4/2024 3:37:31
33,24,19/4/2024 3:37:41
33,24,19/4/2024 3:37:52
33,24,19/4/2024 3:38:2
33,24,19/4/2024 3:38:12
33,24,19/4/2024 3:38:22
33,23,19/4/2024 3:38:32
33,23,19/4/2024 3:38:42
33,24,19/4/2024 3:38:52
33,24,19/4/2024 3:39:2
33,24,19/4/2024 3:39:12
33,24,19/4/2024 3:39:23
33,24,19/4/2024 3:39:33
33,24,19/4/2024 3:39:43
33,24,19/4/2024 3:39:53
33,23,19/4/2024 3:40:3
33,24,19/4/2024 3:40:13
33,24,19/4/2024 3:40:23
33,24,19/4/2024 3:40:33
33,24,19/4/2024 3:40:43
33,24,19/4/2024 3:40:53
33,24,19/4/2024 3:41:4
33,24,19/4/2024 3:41:14
33,23,19/4/2024 3:41:24
32.9,23,19/4/2024 3:41:34
33,23,19/4/2024 3:41:44
33,23,19/4/2024 3:41:54
33,23,19/4/2024 3:42:4
33,23,19/4/2024 3:42:14
33,24,19/4/2024 3:42:24
33,23,19/4/2024 3:42:34
33,23,19/4/2024 3:42:45
33,23,19/4/2024 3:42:55
33,23,19/4/2024 3:43:5
33,24,19/4/2024 3:43:15
33,24,19/4/2024 3:43:25
33,23,19/4/2024 3:43:35
33,23,19/4/2024 3:43:45
33,23,19/4/2024 3:43:55
33,23,19/4/2024 3:44:5
33,23,19/4/2024 3:44:15
33,23,19/4/2024 3:44:26
33,23,19/4/2024 3:44:36
32.9,22,19/4/2024 3:44:46
33,23,19/4/2024 3:44:56
33,23,19/4/2024 3:45:6
33,23,19/4/2024 3:45:16
33,23,19/4/2024 3:45:26
33,23,19/4/2024 3:45:36
33,23,19/4/2024 3:45:46
33,23,19/4/2024 3:45:57
33,23,19/4/2024 3:46:7
33,23,19/4/2024 3:46:17
33,23,19/4/2024 3:46:27
33,24,19/4/2024 3:46:37
33,23,19/4/2024 3:46:47
32.9,22,19/4/2024 3:46:57
33,23,19/4/2024 3:47:7
32.9,22,19/4/2024 3:47:17
33,23,19/4/2024 3:47:27
33,23,19/4/2024 3:47:38
33,23,19/4/2024 3:47:48
33,23,19/4/2024 3:47:58
33,23,19/4/2024 3:48:8
33,23,19/4/2024 3:48:18
33,23,19/4/2024 3:48:28
33,23,19/4/2024 3:48:38
33,23,19/4/2024 3:48:48
33,23,19/4/2024 3:48:58
33,23,19/4/2024 3:49:8
33,23,19/4/2024 3:49:19
33.1,23,19/4/2024 3:49:29
33,23,19/4/2024 3:49:39
33.1,23,19/4/2024 3:49:49
33.1,23,19/4/2024 3:49:59
33.1,23,19/4/2024 3:50:9
33.1,24,19/4/2024 3:50:19
33.1,23,19/4/2024 3:50:29
33.1,23,19/4/2024 3:50:39
33.1,23,19/4/2024 3:50:50
33.1,23,19/4/2024 3:51:0
33.1,23,19/4/2024 3:51:10
33.1,23,19/4/2024 3:51:20
33.1,23,19/4/2024 3:51:30
33.1,23,19/4/2024 3:51:40
33.1,23,19/4/2024 3:51:50
33,23,19/4/2024 3:52:0
33,23,19/4/2024 3:52:10
33,23,19/4/2024 3:52:20
33,23,19/4/2024 3:52:31
33,23,19/4/2024 3:52:41
33,23,19/4/2024 3:52:51
33,23,19/4/2024 3:53:1
33,23,19/4/2024 3:53:11
33,23,19/4/2024 3:53:21
32.9,22,19/4/2024 3:53:31
33,23,19/4/2024 3:53:41
33,23,19/4/2024 3:53:51
33,23,19/4/2024 3:54:1
33,23,19/4/2024 3:54:12
33,23,19/4/2024 3:54:22
33,23,19/4/2024 3:54:32
33,23,19/4/2024 3:54:42
33,23,19/4/2024 3:54:52
33,23,19/4/2024 3:55:2
33,23,19/4/2024 3:55:12
33,23,19/4/2024 3:55:22
33,23,19/4/2024 3:55:32
33,23,19/4/2024 3:55:42
32.9,22,19/4/2024 3:55:53
33,23,19/4/2024 3:56:3
33,23,19/4/2024 3:56:13
33,23,19/4/2024 3:56:23
33,23,19/4/2024 3:56:33
33,23,19/4/2024 3:56:43
32.9,22,19/4/2024 3:56:53
32.9,22,19/4/2024 3:57:3
32.9,22,19/4/2024 3:57:13
32.9,22,19/4/2024 3:57:24
32.9,22,19/4/2024 3:57:34
32.9,21,19/4/2024 3:57:44
33,23,19/4/2024 3:57:54
32.9,22,19/4/2024 3:58:4
32.9,22,19/4/2024 3:58:14
32.9,22,19/4/2024 3:58:24
33,23,19/4/2024 3:58:34
33,23,19/4/2024 3:58:44
32.9,22,19/4/2024 3:58:54
33,23,19/4/2024 3:59:5
33,23,19/4/2024 3:59:15
33,23,19/4/2024 3:59:25
33,23,19/4/2024 3:59:35
33,23,19/4/2024 3:59:45
33,23,19/4/2024 3:59:55
33,23,19/4/2024 4:0:5
33,23,19/4/2024 4:0:15
33,23,19/4/2024 4:0:25
33,23,19/4/2024 4:0:35
33,23,19/4/2024 4:0:46
33,23,19/4/2024 4:0:56
33,23,19/4/2024 4:1:6
33,23,19/4/2024 4:1:16
33,23,19/4/2024 4:1:26
33.1,23,19/4/2024 4:1:36
33.1,23,19/4/2024 4:1:46
33.1,23,19/4/2024 4:1:56
33.1,23,19/4/2024 4:2:6
33.1,23,19/4/2024 4:2:16
33.1,23,19/4/2024 4:2:27
33.1,23,19/4/2024 4:2:37
33.1,23,19/4/2024 4:2:47
33.1,23,19/4/2024 4:2:57
33.1,23,19/4/2024 4:3:7
33.1,23,19/4/2024 4:3:17
33.1,23,19/4/2024 4:3:27
33.1,23,19/4/2024 4:3:37
33.1,23,19/4/2024 4:3:47
33.1,23,19/4/2024 4:3:57
33.1,23,19/4/2024 4:4:8
33.1,23,19/4/2024 4:4:18
33.1,23,19/4/2024 4:4:28
33.1,23,19/4/2024 4:4:38
33.1,23,19/4/2024 4:4:48
33.1,23,19/4/2024 4:4:58
33.1,23,19/4/2024 4:5:8
33.1,23,19/4/2024 4:5:18
33.1,23,19/4/2024 4:5:28
33.1,23,19/4/2024 4:5:38
33.1,23,19/4/2024 4:5:49
33.2,23,19/4/2024 4:5:59
33.2,23,19/4/2024 4:6:9
33.1,23,19/4/2024 4:6:19
33.1,23,19/4/2024 4:6:29
33.2,23,19/4/2024 4:6:39
33.2,23,19/4/2024 4:6:49
33.2,23,19/4/2024 4:6:59
33.2,23,19/4/2024 4:7:9
33.2,23,19/4/2024 4:7:20
33.2,23,19/4/2024 4:7:30
33.2,23,19/4/2024 4:7:40
33.1,23,19/4/2024 4:7:50
33.1,23,19/4/2024 4:8:0
33.1,23,19/4/2024 4:8:10
33.1,23,19/4/2024 4:8:20
33.1,23,19/4/2024 4:8:30
33.1,23,19/4/2024 4:8:40
33.1,23,19/4/2024 4:8:50
33.1,23,19/4/2024 4:9:1
33.1,23,19/4/2024 4:9:11
33,23,19/4/2024 4:9:21
33,23,19/4/2024 4:9:31
33,23,19/4/2024 4:9:41
33,23,19/4/2024 4:9:51
33,23,19/4/2024 4:10:1
33,23,19/4/2024 4:10:11
33,23,19/4/2024 4:10:21
33,23,19/4/2024 4:10:31
33,23,19/4/2024 4:10:42
33,23,19/4/2024 4:10:52
33,23,19/4/2024 4:11:2
33,23,19/4/2024 4:11:12
33,23,19/4/2024 4:11:22
32.9,22,19/4/2024 4:11:32
33,23,19/4/2024 4:11:42
33,23,19/4/2024 4:11:52
33,23,19/4/2024 4:12:2
33,23,19/4/2024 4:12:12
33,23,19/4/2024 4:12:23
33,23,19/4/2024 4:12:33
33,23,19/4/2024 4:12:43
33.1,23,19/4/2024 4:12:53
33.1,23,19/4/2024 4:13:3
33,23,19/4/2024 4:13:13
33.1,23,19/4/2024 4:13:23
33.1,23,19/4/2024 4:13:33
33.1,23,19/4/2024 4:13:43
33.1,23,19/4/2024 4:13:54
33.1,23,19/4/2024 4:14:4
33.1,23,19/4/2024 4:14:14
33.1,23,19/4/2024 4:14:24
33.1,23,19/4/2024 4:14:34
33.1,23,19/4/2024 4:14:44
33.1,23,19/4/2024 4:14:54
33.1,23,19/4/2024 4:15:4
33.1,23,19/4/2024 4:15:14
33.1,23,19/4/2024 4:15:24
33.1,23,19/4/2024 4:15:35
33.1,23,19/4/2024 4:15:45
33.1,23,19/4/2024 4:15:55
33.1,23,19/4/2024 4:16:5
33.1,23,19/4/2024 4:16:15
33.1,23,19/4/2024 4:16:25
33.1,23,19/4/2024 4:16:35
33.1,23,19/4/2024 4:16:45
33.1,23,19/4/2024 4:16:55
33.1,23,19/4/2024 4:17:5
33.1,23,19/4/2024 4:17:16
33.1,23,19/4/2024 4:17:26
33.1,23,19/4/2024 4:17:36
33.1,23,19/4/2024 4:17:46
33.1,23,19/4/2024 4:17:56
33.1,23,19/4/2024 4:18:6
33.1,23,19/4/2024 4:18:16
33.1,23,19/4/2024 4:18:26
33.1,23,19/4/2024 4:18:36
33,23,19/4/2024 4:18:46
33.1,23,19/4/2024 4:18:57
33,23,19/4/2024 4:19:7
33.1,23,19/4/2024 4:19:17
33.1,22,19/4/2024 4:19:27
33.1,23,19/4/2024 4:19:37
33.1,23,19/4/2024 4:19:47
33.1,23,19/4/2024 4:19:57
33.1,23,19/4/2024 4:20:7
33.1,23,19/4/2024 4:20:17
33.1,23,19/4/2024 4:20:28
33.2,23,19/4/2024 4:20:38
33.1,23,19/4/2024 4:20:48
33.1,23,19/4/2024 4:20:58
33.1,23,19/4/2024 4:21:8
33.1,23,19/4/2024 4:21:18
33.1,23,19/4/2024 4:21:28
33.1,23,19/4/2024 4:21:38
33.1,23,19/4/2024 4:21:48
33.2,23,19/4/2024 4:21:58
33.1,23,19/4/2024 4:22:9
33.1,23,19/4/2024 4:22:19
33.1,23,19/4/2024 4:22:29
33.2,23,19/4/2024 4:22:39
33.1,23,19/4/2024 4:22:49
33.1,23,19/4/2024 4:22:59
33.1,23,19/4/2024 4:23:9
33.2,23,19/4/2024 4:23:19
33.1,23,19/4/2024 4:23:29
33.1,23,19/4/2024 4:23:39
33.1,23,19/4/2024 4:23:50
33.1,23,19/4/2024 4:24:0
33.2,23,19/4/2024 4:24:10
33.2,23,19/4/2024 4:24:20
33.2,23,19/4/2024 4:24:30
33.2,23,19/4/2024 4:24:40
33.2,23,19/4/2024 4:24:50
33.2,23,19/4/2024 4:25:0
33.2,23,19/4/2024 4:25:10
33.2,23,19/4/2024 4:25:20
33.2,23,19/4/2024 4:25:31
33.2,23,19/4/2024 4:25:41
33.2,23,19/4/2024 4:25:51
33.2,23,19/4/2024 4:26:1
33.1,23,19/4/2024 4:26:11
33.2,22,19/4/2024 4:26:21
33.1,22,19/4/2024 4:26:31
33.2,23,19/4/2024 4:26:41
33.1,23,19/4/2024 4:26:51
33.1,23,19/4/2024 4:27:2
33.1,23,19/4/2024 4:27:12
33.1,23,19/4/2024 4:27:22
33.1,23,19/4/2024 4:27:32
33.1,23,19/4/2024 4:27:42
33,23,19/4/2024 4:27:52
33.1,23,19/4/2024 4:28:2
33.1,23,19/4/2024 4:28:12
33.1,22,19/4/2024 4:28:22
33.1,22,19/4/2024 4:28:32
33.1,22,19/4/2024 4:28:43
33.1,22,19/4/2024 4:28:53
33.1,22,19/4/2024 4:29:3
33.1,22,19/4/2024 4:29:13
33.1,22,19/4/2024 4:29:23
33.1,22,19/4/2024 4:29:33
33.1,22,19/4/2024 4:29:43
33.1,22,19/4/2024 4:29:53
33.1,22,19/4/2024 4:30:3
33.1,22,19/4/2024 4:30:13
33.1,22,19/4/2024 4:30:24
33.1,22,19/4/2024 4:30:34
33.1,22,19/4/2024 4:30:44
33.1,22,19/4/2024 4:30:54
33.1,22,19/4/2024 4:31:4
33.1,23,19/4/2024 4:31:14
33.1,22,19/4/2024 4:31:24
33.1,22,19/4/2024 4:31:34
33.1,22,19/4/2024 4:31:44
33.1,22,19/4/2024 4:31:55
33.1,22,19/4/2024 4:32:5
33.1,22,19/4/2024 4:32:15
33.1,22,19/4/2024 4:32:25
33.1,22,19/4/2024 4:32:35
33.1,22,19/4/2024 4:32:45
33.1,22,19/4/2024 4:32:55
33,22,19/4/2024 4:33:5
33,22,19/4/2024 4:33:15
33,22,19/4/2024 4:33:25
33,22,19/4/2024 4:33:36
33,22,19/4/2024 4:33:46
33,22,19/4/2024 4:33:56
33,22,19/4/2024 4:34:6
33,22,19/4/2024 4:34:16
33,22,19/4/2024 4:34:26
33,22,19/4/2024 4:34:36
33,22,19/4/2024 4:34:46
33,22,19/4/2024 4:34:56
33,22,19/4/2024 4:35:6
33,22,19/4/2024 4:35:17
33,22,19/4/2024 4:35:27
33,22,19/4/2024 4:35:37
32.9,21,19/4/2024 4:35:47
33,22,19/4/2024 4:35:57
32.9,21,19/4/2024 4:36:7
32.9,21,19/4/2024 4:36:17
32.9,21,19/4/2024 4:36:27
32.9,21,19/4/2024 4:36:37
32.9,21,19/4/2024 4:36:47
32.9,21,19/4/2024 4:36:58
33,22,19/4/2024 4:37:8
33,22,19/4/2024 4:37:18
33,22,19/4/2024 4:37:28
32.9,22,19/4/2024 4:37:38
33,22,19/4/2024 4:37:48
32.9,22,19/4/2024 4:37:58
32.9,22,19/4/2024 4:38:8
32.9,21,19/4/2024 4:38:18
32.8,21,19/4/2024 4:38:28
32.8,21,19/4/2024 4:38:39
33,22,19/4/2024 4:38:49
32.9,21,19/4/2024 4:38:59
32.9,21,19/4/2024 4:39:9
32.9,21,19/4/2024 4:39:19
33,22,19/4/2024 4:39:29
32.9,21,19/4/2024 4:39:39
32.9,21,19/4/2024 4:39:49
32.9,21,19/4/2024 4:39:59
32.9,21,19/4/2024 4:40:10
32.9,21,19/4/2024 4:40:20
33,22,19/4/2024 4:40:30
32.9,21,19/4/2024 4:40:40
33,22,19/4/2024 4:40:50
32.9,21,19/4/2024 4:41:0
32.9,21,19/4/2024 4:41:10
32.9,21,19/4/2024 4:41:20
32.9,22,19/4/2024 4:41:30
33,23,19/4/2024 4:41:40
32.9,22,19/4/2024 4:41:51
32.9,21,19/4/2024 4:42:1
33,22,19/4/2024 4:42:11
32.9,21,19/4/2024 4:42:21
33,23,19/4/2024 4:42:31
32.9,21,19/4/2024 4:42:41
32.9,21,19/4/2024 4:42:51
32.9,22,19/4/2024 4:43:1
32.9,21,19/4/2024 4:43:11
32.8,21,19/4/2024 4:43:21
32.9,22,19/4/2024 4:43:32
32.8,21,19/4/2024 4:43:42
32.9,22,19/4/2024 4:43:52
32.8,22,19/4/2024 4:44:2
32.8,22,19/4/2024 4:44:12
32.8,22,19/4/2024 4:44:22
32.8,22,19/4/2024 4:44:32
32.8,22,19/4/2024 4:44:42
32.9,22,19/4/2024 4:44:52
32.9,22,19/4/2024 4:45:3
32.9,22,19/4/2024 4:45:13
32.8,22,19/4/2024 4:45:23
32.8,22,19/4/2024 4:45:33
32.9,22,19/4/2024 4:45:43
32.8,22,19/4/2024 4:45:53
32.8,22,19/4/2024 4:46:3
32.8,22,19/4/2024 4:46:13
32.9,22,19/4/2024 4:46:23
32.8,22,19/4/2024 4:46:33
32.8,22,19/4/2024 4:46:44
32.8,22,19/4/2024 4:46:54
32.8,22,19/4/2024 4:47:4
32.8,22,19/4/2024 4:47:14
32.8,22,19/4/2024 4:47:24
32.8,22,19/4/2024 4:47:34
32.8,22,19/4/2024 4:47:44
32.8,23,19/4/2024 4:47:54
32.8,22,19/4/2024 4:48:4
32.8,22,19/4/2024 4:48:14
32.8,22,19/4/2024 4:48:25
32.8,22,19/4/2024 4:48:35
32.8,22,19/4/2024 4:48:45
32.8,22,19/4/2024 4:48:55
32.8,22,19/4/2024 4:49:5
32.8,22,19/4/2024 4:49:15
32.8,23,19/4/2024 4:49:25
32.8,22,19/4/2024 4:49:35
32.8,22,19/4/2024 4:49:45
32.8,23,19/4/2024 4:49:56
32.8,23,19/4/2024 4:50:6
32.8,23,19/4/2024 4:50:16
32.8,23,19/4/2024 4:50:26
32.8,22,19/4/2024 4:50:36
32.7,22,19/4/2024 4:50:46
32.7,23,19/4/2024 4:50:56
32.8,23,19/4/2024 4:51:6
32.7,23,19/4/2024 4:51:16
32.7,23,19/4/2024 4:51:26
32.7,22,19/4/2024 4:51:37
32.7,22,19/4/2024 4:51:47
32.7,22,19/4/2024 4:51:57
32.7,22,19/4/2024 4:52:7
32.7,23,19/4/2024 4:52:17
32.7,23,19/4/2024 4:52:27
32.7,23,19/4/2024 4:52:37
32.7,23,19/4/2024 4:52:47
32.7,22,19/4/2024 4:52:57
32.7,22,19/4/2024 4:53:7
32.7,23,19/4/2024 4:53:18
32.7,23,19/4/2024 4:53:28
32.7,22,19/4/2024 4:53:38
32.7,22,19/4/2024 4:53:48
32.7,23,19/4/2024 4:53:58
32.7,23,19/4/2024 4:54:8
32.8,23,19/4/2024 4:54:18
32.7,23,19/4/2024 4:54:28
32.8,23,19/4/2024 4:54:38
32.8,23,19/4/2024 4:54:48
32.8,23,19/4/2024 4:54:59
32.8,23,19/4/2024 4:55:9
32.8,23,19/4/2024 4:55:19
32.8,23,19/4/2024 4:55:29
32.8,23,19/4/2024 4:55:39
32.8,22,19/4/2024 4:55:49
32.8,23,19/4/2024 4:55:59
32.8,23,19/4/2024 4:56:9
32.9,23,19/4/2024 4:56:19
32.8,23,19/4/2024 4:56:30
32.8,23,19/4/2024 4:56:40
32.8,23,19/4/2024 4:56:50
32.8,23,19/4/2024 4:57:0
32.8,23,19/4/2024 4:57:10
32.8,23,19/4/2024 4:57:20
32.8,23,19/4/2024 4:57:30
32.8,23,19/4/2024 4:57:40
32.7,23,19/4/2024 4:57:50
32.8,23,19/4/2024 4:58:0
32.8,23,19/4/2024 4:58:11
32.8,23,19/4/2024 4:58:21
32.8,23,19/4/2024 4:58:31
32.8,23,19/4/2024 4:58:41
32.7,23,19/4/2024 4:58:51
32.8,23,19/4/2024 4:59:1
32.7,23,19/4/2024 4:59:11
32.8,23,19/4/2024 4:59:21
32.7,23,19/4/2024 4:59:31
32.7,23,19/4/2024 4:59:41
32.7,23,19/4/2024 4:59:52
32.7,23,19/4/2024 5:0:2
32.7,23,19/4/2024 5:0:12
32.7,23,19/4/2024 5:0:22
32.7,23,19/4/2024 5:0:32
32.7,23,19/4/2024 5:0:42
32.7,23,19/4/2024 5:0:52
32.7,23,19/4/2024 5:1:2
32.7,23,19/4/2024 5:1:12
32.7,23,19/4/2024 5:1:22
32.7,23,19/4/2024 5:1:33
32.7,23,19/4/2024 5:1:43
32.7,24,19/4/2024 5:1:53
32.6,23,19/4/2024 5:2:3
32.6,24,19/4/2024 5:2:13
32.6,23,19/4/2024 5:2:23
32.6,23,19/4/2024 5:2:33
32.7,23,19/4/2024 5:2:43
32.7,23,19/4/2024 5:2:53
32.7,24,19/4/2024 5:3:3
32.7,24,19/4/2024 5:3:14
32.5,24,19/4/2024 5:3:24
32.7,24,19/4/2024 5:3:34
32.6,24,19/4/2024 5:3:44
32.6,24,19/4/2024 5:3:54
32.6,24,19/4/2024 5:4:4
32.7,24,19/4/2024 5:4:14
32.7,24,19/4/2024 5:4:24
32.6,24,19/4/2024 5:4:34
32.7,24,19/4/2024 5:4:45
32.7,24,19/4/2024 5:4:55
32.7,24,19/4/2024 5:5:5
32.6,24,19/4/2024 5:5:15
32.6,24,19/4/2024 5:5:25
32.7,24,19/4/2024 5:5:35
32.7,24,19/4/2024 5:5:45
32.7,24,19/4/2024 5:5:55
32.7,24,19/4/2024 5:6:5
32.7,24,19/4/2024 5:6:15
32.7,24,19/4/2024 5:6:26
32.7,24,19/4/2024 5:6:36
32.7,24,19/4/2024 5:6:46
32.7,24,19/4/2024 5:6:56
32.7,24,19/4/2024 5:7:6
32.7,24,19/4/2024 5:7:16
32.7,24,19/4/2024 5:7:26
32.7,24,19/4/2024 5:7:36
32.7,24,19/4/2024 5:7:46
32.7,24,19/4/2024 5:7:56
32.7,24,19/4/2024 5:8:7
32.7,24,19/4/2024 5:8:17
32.7,24,19/4/2024 5:8:27
32.8,24,19/4/2024 5:8:37
32.7,24,19/4/2024 5:8:47
32.8,24,19/4/2024 5:8:57
32.8,24,19/4/2024 5:9:7
32.8,24,19/4/2024 5:9:17
32.7,24,19/4/2024 5:9:27
32.8,24,19/4/2024 5:9:37
32.8,24,19/4/2024 5:9:48
32.8,24,19/4/2024 5:9:58
32.8,24,19/4/2024 5:10:8
32.8,24,19/4/2024 5:10:18
32.9,24,19/4/2024 5:10:28
32.8,24,19/4/2024 5:10:38
32.8,24,19/4/2024 5:10:48
32.8,24,19/4/2024 5:10:58
32.8,24,19/4/2024 5:11:8
32.8,24,19/4/2024 5:11:18
32.8,24,19/4/2024 5:11:29
32.8,24,19/4/2024 5:11:39
32.8,24,19/4/2024 5:11:49
32.8,24,19/4/2024 5:11:59
32.8,24,19/4/2024 5:12:9
32.8,24,19/4/2024 5:12:19
32.8,24,19/4/2024 5:12:29
32.8,24,19/4/2024 5:12:39
32.7,24,19/4/2024 5:12:49
32.7,24,19/4/2024 5:13:0
32.8,24,19/4/2024 5:13:10
32.8,24,19/4/2024 5:13:20
32.8,24,19/4/2024 5:13:30
32.8,24,19/4/2024 5:13:40
32.7,24,19/4/2024 5:13:50
32.8,24,19/4/2024 5:14:0
32.7,24,19/4/2024 5:14:10
32.8,24,19/4/2024 5:14:20
32.8,24,19/4/2024 5:14:30
32.8,24,19/4/2024 5:14:41
32.8,24,19/4/2024 5:14:51
32.8,24,19/4/2024 5:15:1
32.8,24,19/4/2024 5:15:11
32.8,24,19/4/2024 5:15:21
32.8,24,19/4/2024 5:15:31
32.8,24,19/4/2024 5:15:41
32.8,24,19/4/2024 5:15:51
32.8,24,19/4/2024 5:16:1
32.8,24,19/4/2024 5:16:11
32.8,24,19/4/2024 5:16:22
32.8,24,19/4/2024 5:16:32
32.8,24,19/4/2024 5:16:42
32.8,24,19/4/2024 5:16:52
32.8,24,19/4/2024 5:17:2
32.8,24,19/4/2024 5:17:12
32.8,24,19/4/2024 5:17:22
32.8,24,19/4/2024 5:17:32
32.8,24,19/4/2024 5:17:42
32.8,24,19/4/2024 5:17:52
32.8,24,19/4/2024 5:18:3
32.8,24,19/4/2024 5:18:13
32.8,24,19/4/2024 5:18:23
32.8,25,19/4/2024 5:18:33
